,기준금리,금,달러,엔,유로,실업률,소비자물가지수,kospi,거래대금(억),외국인 순매수(억),시가총액(억)
2018-12-03,1.75,1247.92,1120.3,984.4,1269.36,3.4,98.988,2131.93,54313.0,3250.0,14275280.0
2018-12-04,1.75,1247.92,1113.7,980.33,1264.72,3.4,98.988,2114.35,54288.0,1230.0,14146370.0
2018-12-05,1.75,1247.92,1109.8,984.65,1258.79,3.4,98.988,2101.31,46603.0,-1973.0,14055050.0
2018-12-06,1.75,1247.92,1113.6,984.4,1263.77,3.4,98.988,2068.69,56065.0,-3841.0,13835050.0
2018-12-07,1.75,1247.92,1117.8,991.97,1271.78,3.4,98.988,2075.76,42210.0,284.0,13890340.0
2018-12-10,1.75,1247.92,1118.2,993.78,1274.92,3.4,98.988,2053.79,45266.0,-2720.0,13739370.0
2018-12-11,1.75,1247.92,1124.7,993.16,1277.04,3.4,98.988,2052.97,49117.0,-1750.0,13733420.0
2018-12-12,1.75,1247.92,1129.4,995.99,1278.71,3.4,98.988,2082.57,52975.0,-413.0,13715590.0
2018-12-13,1.75,1247.92,1127.6,995.98,1282.53,3.4,98.988,2095.55,75628.0,4831.0,13797590.0
2018-12-14,1.75,1247.92,1124.0,989.44,1276.7,3.4,98.988,2069.38,57842.0,-922.0,13622310.0
2018-12-17,1.75,1247.92,1129.2,996.34,1276.79,3.4,98.988,2071.09,47645.0,660.0,13633310.0
2018-12-18,1.75,1247.92,1131.6,1003.15,1284.25,3.4,98.988,2062.11,52416.0,-1705.0,13581100.0
2018-12-19,1.75,1247.92,1129.9,1004.94,1285.09,3.4,98.988,2078.84,51249.0,108.0,13689280.0
2018-12-20,1.75,1247.92,1125.1,1001.11,1281.1,3.4,98.988,2060.12,54831.0,-415.0,13561690.0
2018-12-21,1.75,1247.92,1128.9,1015.02,1293.1,3.4,98.988,2061.49,54925.0,-2225.0,13573520.0
2018-12-24,1.75,1247.92,1123.9,1011.84,1277.87,3.4,98.988,2055.01,37915.0,64.0,13529000.0
2018-12-26,1.75,1247.92,1125.2,1021.42,1284.25,3.4,98.988,2028.01,53369.0,610.0,13367570.0
2018-12-27,1.75,1247.92,1125.6,1012.23,1278.29,3.4,98.988,2028.44,52818.0,2394.0,13355550.0
2018-12-28,1.75,1247.92,1121.3,1010.95,1281.81,3.4,98.988,2041.04,40589.0,2026.0,13439720.0
2019-01-02,1.75,1291.75,1118.1,1019.47,1281.96,4.5,98.884,2010.0,42352.0,-276.0,13236450.0
2019-01-03,1.75,1291.75,1119.0,1044.87,1270.51,4.5,98.884,1993.7,53585.0,1016.0,13127590.0
2019-01-04,1.75,1291.75,1127.5,1046.36,1284.62,4.5,98.884,2010.25,54901.0,-1261.0,13237190.0
2019-01-07,1.75,1291.75,1125.2,1038.34,1283.85,4.5,98.884,2037.1,51299.0,560.0,13423810.0
2019-01-08,1.75,1291.75,1118.0,1028.85,1283.3,4.5,98.884,2025.27,47224.0,-255.0,13339960.0
2019-01-09,1.75,1291.75,1121.7,1031.31,1284.18,4.5,98.884,2064.71,54218.0,3849.0,13608520.0
2019-01-10,1.75,1291.75,1121.6,1036.89,1295.34,4.5,98.884,2063.28,54343.0,2729.0,13598570.0
2019-01-11,1.75,1291.75,1118.9,1031.96,1286.9,4.5,98.884,2075.57,44797.0,1776.0,13683110.0
2019-01-14,1.75,1291.75,1117.6,1030.28,1281.61,4.5,98.884,2064.52,48752.0,948.0,13605650.0
2019-01-15,1.75,1291.75,1121.4,1036.75,1286.41,4.5,98.884,2097.18,51543.0,1230.0,13824500.0
2019-01-16,1.75,1291.75,1120.1,1030.97,1277.92,4.5,98.884,2106.1,52734.0,1009.0,13886950.0
2019-01-17,1.75,1291.75,1122.0,1028.65,1278.74,4.5,98.884,2107.06,58578.0,2353.0,13899760.0
2019-01-18,1.75,1291.75,1121.4,1027.35,1277.16,4.5,98.884,2124.28,51718.0,1141.0,14012340.0
2019-01-21,1.75,1291.75,1121.3,1021.87,1274.53,4.5,98.884,2124.61,52127.0,661.0,14017800.0
2019-01-22,1.75,1291.75,1126.5,1027.36,1280.72,4.5,98.884,2117.77,48365.0,1349.0,13973180.0
2019-01-23,1.75,1291.75,1130.2,1033.66,1284.3,4.5,98.884,2127.78,50010.0,-977.0,14039370.0
2019-01-24,1.75,1291.75,1128.2,1029.71,1284.4,4.5,98.884,2145.03,59429.0,4954.0,14157380.0
2019-01-25,1.75,1291.75,1128.0,1029.81,1274.92,4.5,98.884,2177.73,69268.0,8214.0,14378430.0
2019-01-28,1.75,1291.75,1125.1,1026.97,1283.91,4.5,98.884,2177.3,59900.0,3577.0,14374910.0
2019-01-29,1.75,1291.75,1116.9,1022.19,1276.56,4.5,98.884,2183.36,62741.0,1940.0,14413450.0
2019-01-30,1.75,1291.75,1118.1,1021.8,1278.49,4.5,98.884,2206.2,67761.0,3138.0,14560600.0
2019-01-31,1.75,1291.75,1117.2,1024.81,1283.05,4.5,98.884,2204.85,76611.0,2824.0,14555050.0
2019-02-01,1.75,1320.07,1111.6,1021.36,1272.5,4.7,99.311,2203.46,67403.0,2657.0,14546990.0
2019-02-07,1.75,1320.07,1116.8,1015.97,1269.52,4.7,99.311,2203.42,62497.0,1614.0,14543230.0
2019-02-08,1.75,1320.07,1123.4,1023.09,1274.05,4.7,99.311,2177.05,57285.0,-2769.0,14363880.0
2019-02-11,1.75,1320.07,1124.5,1023.9,1272.88,4.7,99.311,2180.73,51498.0,-582.0,14388160.0
2019-02-12,1.75,1320.07,1124.5,1018.25,1267.99,4.7,99.311,2190.47,57532.0,-379.0,14461670.0
2019-02-13,1.75,1320.07,1124.6,1018.15,1274.57,4.7,99.311,2201.48,55043.0,-288.0,14535010.0
2019-02-14,1.75,1320.07,1121.7,1010.77,1262.98,4.7,99.311,2225.85,62812.0,-475.0,14693570.0
2019-02-15,1.75,1320.07,1125.0,1018.05,1270.97,4.7,99.311,2196.09,49836.0,-1792.0,14492960.0
2019-02-18,1.75,1320.07,1127.7,1020.31,1273.29,4.7,99.311,2210.89,45648.0,457.0,14589370.0
2019-02-19,1.75,1320.07,1124.7,1016.95,1271.98,4.7,99.311,2205.63,44601.0,-67.0,14552300.0
2019-02-20,1.75,1320.07,1127.5,1019.72,1278.36,4.7,99.311,2229.76,58430.0,4363.0,14719360.0
2019-02-21,1.75,1320.07,1122.6,1012.95,1273.53,4.7,99.311,2228.66,53820.0,2079.0,14714040.0
2019-02-22,1.75,1320.07,1124.4,1015.95,1274.45,4.7,99.311,2230.5,45408.0,-43.0,14725810.0
2019-02-25,1.75,1320.07,1125.7,1016.2,1276.21,4.7,99.311,2232.56,45986.0,-796.0,14739110.0
2019-02-26,1.75,1320.07,1120.8,1009.23,1273.28,4.7,99.311,2226.6,49211.0,536.0,14699330.0
2019-02-27,1.75,1320.07,1118.3,1011.62,1273.91,4.7,99.311,2234.79,48232.0,-573.0,14751760.0
2019-02-28,1.75,1320.07,1117.8,1007.62,1271.5,4.7,99.311,2195.44,80539.0,-2533.0,14487670.0
2019-03-04,1.75,1300.9,1119.9,1000.49,1274.17,4.3,99.121,2190.66,63114.0,-1321.0,14456420.0
2019-03-05,1.75,1300.9,1125.0,1006.85,1275.47,4.3,99.121,2179.23,49096.0,-1578.0,14377850.0
2019-03-06,1.75,1300.9,1125.8,1006.21,1272.55,4.3,99.121,2175.6,46958.0,56.0,14354240.0
2019-03-07,1.75,1300.9,1127.8,1009.53,1275.49,4.3,99.121,2165.79,47637.0,-6.0,14294960.0
2019-03-08,1.75,1300.9,1128.3,1011.16,1263.13,4.3,99.121,2137.44,44365.0,-1745.0,14105680.0
2019-03-11,1.75,1300.9,1134.0,1020.38,1274.22,4.3,99.121,2138.1,38663.0,-1792.0,14105610.0
2019-03-12,1.75,1300.9,1134.5,1019.45,1278.24,4.3,99.121,2157.18,41194.0,-23.0,14246790.0
2019-03-13,1.75,1300.9,1128.7,1014.33,1274.25,4.3,99.121,2148.41,39780.0,1000.0,14190830.0
2019-03-14,1.75,1300.9,1131.5,1017.4,1282.95,4.3,99.121,2155.68,58020.0,2858.0,14237870.0
2019-03-15,1.75,1300.9,1132.7,1013.96,1280.63,4.3,99.121,2176.11,62980.0,-1337.0,14370380.0
2019-03-18,1.75,1300.9,1136.1,1018.88,1286.41,4.3,99.121,2179.49,39599.0,-491.0,14394270.0
2019-03-19,1.75,1300.9,1133.7,1017.82,1285.22,4.3,99.121,2177.62,38078.0,-124.0,14385060.0
2019-03-20,1.75,1300.9,1130.9,1015.49,1284.08,4.3,99.121,2177.1,40997.0,-1218.0,14382530.0
2019-03-21,1.75,1300.9,1130.4,1021.37,1291.54,4.3,99.121,2184.88,61538.0,4864.0,14450550.0
2019-03-22,1.75,1300.9,1125.8,1016.39,1280.6,4.3,99.121,2186.95,48522.0,5031.0,14468420.0
2019-03-25,1.75,1300.9,1129.8,1026.58,1276.17,4.3,99.121,2144.86,40484.0,-721.0,14184380.0
2019-03-26,1.75,1300.9,1134.9,1031.31,1284.08,4.3,99.121,2148.8,42489.0,365.0,14211230.0
2019-03-27,1.75,1300.9,1132.1,1024.29,1276.33,4.3,99.121,2145.62,44902.0,-1558.0,14191310.0
2019-03-28,1.75,1300.9,1134.7,1026.92,1276.48,4.3,99.121,2128.1,43154.0,-141.0,14094540.0
2019-03-29,1.75,1300.9,1137.8,1028.24,1277.46,4.3,99.121,2140.67,50409.0,892.0,14172460.0
2019-04-01,1.75,1286.45,1136.1,1024.11,1274.99,4.4,99.481,2168.28,42379.0,2488.0,14354810.0
2019-04-02,1.75,1286.45,1132.7,1016.7,1269.3,4.4,99.481,2177.18,40979.0,2743.0,14416350.0
2019-04-03,1.75,1286.45,1135.8,1020.26,1272.61,4.4,99.481,2203.27,51170.0,1447.0,14589450.0
2019-04-04,1.75,1286.45,1134.9,1018.26,1276.2,4.4,99.481,2206.53,47299.0,2462.0,14612660.0
2019-04-05,1.75,1286.45,1135.5,1017.06,1274.31,4.4,99.481,2209.61,41293.0,1003.0,14632380.0
2019-04-08,1.75,1286.45,1136.4,1017.5,1274.87,4.4,99.481,2210.6,45583.0,2735.0,14641860.0
2019-04-09,1.75,1286.45,1141.4,1024.09,1284.93,4.4,99.481,2213.56,47783.0,2099.0,14664720.0
2019-04-10,1.75,1286.45,1142.8,1028.21,1287.42,4.4,99.481,2224.39,48956.0,-35.0,14730980.0
2019-04-11,1.75,1286.45,1141.2,1028.71,1286.87,4.4,99.481,2224.44,57676.0,3245.0,14731030.0
2019-04-12,1.75,1286.45,1139.2,1020.56,1282.74,4.4,99.481,2233.45,58703.0,2447.0,14793010.0
2019-04-15,1.75,1286.45,1140.5,1018.17,1289.16,4.4,99.481,2242.88,65546.0,1780.0,14857580.0
2019-04-16,1.75,1286.45,1133.9,1012.55,1281.7,4.4,99.481,2248.63,68948.0,1539.0,14896610.0
2019-04-17,1.75,1286.45,1135.7,1013.97,1281.3,4.4,99.481,2245.89,54256.0,760.0,14884310.0
2019-04-18,1.75,1286.45,1136.1,1013.97,1283.62,4.4,99.481,2213.77,59401.0,-1338.0,14671850.0
2019-04-19,1.75,1286.45,1136.2,1014.74,1276.8,4.4,99.481,2216.15,48474.0,-576.0,14684210.0
2019-04-22,1.75,1286.45,1137.1,1016.04,1278.44,4.4,99.481,2216.65,45662.0,-136.0,14688030.0
2019-04-23,1.75,1286.45,1140.8,1019.07,1284.6,4.4,99.481,2220.51,47870.0,399.0,14710930.0
2019-04-24,1.75,1286.45,1141.1,1020.07,1280.6,4.4,99.481,2201.03,60020.0,235.0,14592650.0
2019-04-25,1.75,1286.45,1146.9,1022.6,1279.42,4.4,99.481,2190.5,54139.0,-178.0,14522800.0
2019-04-26,1.75,1286.45,1158.7,1038.77,1290.44,4.4,99.481,2179.31,51440.0,347.0,14453040.0
2019-04-29,1.75,1286.45,1159.7,1039.16,1293.18,4.4,99.481,2216.43,48851.0,36.0,14695790.0
2019-04-30,1.75,1286.45,1158.2,1037.02,1295.33,4.4,99.481,2203.59,55683.0,418.0,14615270.0
2019-05-02,1.75,1283.95,1163.8,1044.38,1303.75,4.0,99.652,2212.75,49246.0,676.0,14674630.0
2019-05-03,1.75,1283.95,1163.9,1043.72,1300.66,4.0,99.652,2196.32,51860.0,1509.0,14566630.0
2019-05-07,1.75,1283.95,1169.4,1055.84,1309.96,4.0,99.652,2176.99,53306.0,2018.0,14436810.0
2019-05-08,1.75,1283.95,1169.8,1061.09,1309.3,4.0,99.652,2168.01,50527.0,91.0,14374280.0
2019-05-09,1.75,1283.95,1169.9,1063.01,1310.0,4.0,99.652,2102.01,79267.0,-2037.0,13935960.0
2019-05-10,1.75,1283.95,1175.8,1071.39,1319.13,4.0,99.652,2108.04,62283.0,-3233.0,13978990.0
2019-05-13,1.75,1283.95,1178.1,1073.29,1323.65,4.0,99.652,2079.01,45238.0,-1392.0,13786950.0
2019-05-14,1.75,1283.95,1183.1,1083.08,1328.8,4.0,99.652,2081.84,57804.0,-2851.0,13799060.0
2019-05-15,1.75,1283.95,1187.0,1082.58,1330.33,4.0,99.652,2092.78,48562.0,-792.0,13867080.0
2019-05-16,1.75,1283.95,1189.4,1085.96,1332.9,4.0,99.652,2067.69,59606.0,-4687.0,13697320.0
2019-05-17,1.75,1283.95,1189.8,1083.06,1329.42,4.0,99.652,2055.8,48638.0,-1993.0,13616320.0
2019-05-20,1.75,1283.95,1192.7,1083.63,1331.23,4.0,99.652,2055.71,46257.0,-197.0,13617820.0
2019-05-21,1.75,1283.95,1192.9,1083.91,1332.23,4.0,99.652,2061.25,52129.0,746.0,13661120.0
2019-05-22,1.75,1283.95,1193.3,1079.27,1332.2,4.0,99.652,2064.86,45200.0,41.0,13685930.0
2019-05-23,1.75,1283.95,1194.6,1083.29,1332.76,4.0,99.652,2059.59,47449.0,820.0,13659400.0
2019-05-24,1.75,1283.95,1191.2,1087.41,1332.12,4.0,99.652,2045.31,44583.0,-3098.0,13560990.0
2019-05-27,1.75,1283.95,1189.6,1087.63,1333.48,4.0,99.652,2044.21,33946.0,-1947.0,13556150.0
2019-05-28,1.75,1283.95,1184.1,1080.97,1325.3,4.0,99.652,2048.83,76487.0,-7189.0,13584370.0
2019-05-29,1.75,1283.95,1187.6,1085.9,1325.9,4.0,99.652,2023.32,45644.0,-3830.0,13453760.0
2019-05-30,1.75,1283.95,1193.1,1088.59,1328.7,4.0,99.652,2038.8,48334.0,480.0,13563870.0
2019-05-31,1.75,1283.95,1190.0,1085.82,1324.83,4.0,99.652,2041.74,48388.0,2058.0,13586930.0
2019-06-03,1.75,1359.04,1191.2,1100.36,1330.87,4.0,99.491,2067.85,45810.0,2939.0,13768650.0
2019-06-04,1.75,1359.04,1183.0,1095.62,1330.46,4.0,99.491,2066.97,47739.0,-2015.0,13761010.0
2019-06-05,1.75,1359.04,1181.5,1091.81,1329.72,4.0,99.491,2069.11,43701.0,-1544.0,13778850.0
2019-06-07,1.75,1359.04,1179.8,1087.87,1330.7,4.0,99.491,2072.33,42442.0,-344.0,13800640.0
2019-06-10,1.75,1359.04,1179.5,1087.55,1334.9,4.0,99.491,2099.49,42140.0,1831.0,13980850.0
2019-06-11,1.75,1359.04,1184.0,1092.1,1339.64,4.0,99.491,2111.81,40977.0,1108.0,14061040.0
2019-06-12,1.75,1359.04,1181.7,1088.67,1338.63,4.0,99.491,2108.75,46145.0,-23.0,14040840.0
2019-06-13,1.75,1359.04,1181.7,1089.38,1334.49,4.0,99.491,2103.15,59281.0,-1670.0,14000590.0
2019-06-14,1.75,1359.04,1184.7,1093.45,1336.16,4.0,99.491,2095.41,45769.0,-688.0,13950260.0
2019-06-17,1.75,1359.04,1184.0,1090.79,1327.92,4.0,99.491,2090.73,39803.0,-1511.0,13915690.0
2019-06-18,1.75,1359.04,1186.3,1092.81,1331.21,4.0,99.491,2098.71,42726.0,2610.0,13973580.0
2019-06-19,1.75,1359.04,1185.0,1092.12,1326.67,4.0,99.491,2124.78,49845.0,3050.0,14146800.0
2019-06-20,1.75,1359.04,1177.0,1089.16,1322.65,4.0,99.491,2131.29,39948.0,-169.0,14194510.0
2019-06-21,1.75,1359.04,1167.7,1087.9,1318.51,4.0,99.491,2125.62,51123.0,135.0,14156030.0
2019-06-24,1.75,1359.04,1162.0,1082.19,1321.43,4.0,99.491,2126.33,39963.0,-990.0,14162210.0
2019-06-25,1.75,1359.04,1157.9,1078.97,1319.95,4.0,99.491,2121.64,41982.0,-17.0,14130990.0
2019-06-26,1.75,1359.04,1154.7,1077.35,1312.78,4.0,99.491,2121.85,43898.0,176.0,14135920.0
2019-06-27,1.75,1359.04,1158.2,1075.0,1317.28,4.0,99.491,2134.32,50640.0,1572.0,14216560.0
2019-06-28,1.75,1359.04,1156.8,1073.35,1315.11,4.0,99.491,2130.62,41912.0,3133.0,14195200.0
2019-07-01,1.75,1412.98,1156.4,1066.74,1314.65,3.9,99.187,2129.74,45445.0,1552.0,14191330.0
2019-07-02,1.75,1412.98,1155.4,1066.8,1304.16,3.9,99.187,2122.02,40315.0,337.0,14139060.0
2019-07-03,1.75,1412.98,1164.8,1079.97,1315.0,3.9,99.187,2096.02,45124.0,-860.0,13967370.0
2019-07-04,1.75,1412.98,1170.4,1085.87,1321.09,3.9,99.187,2108.73,45427.0,398.0,14052370.0
2019-07-05,1.75,1412.98,1169.2,1084.6,1319.62,3.9,99.187,2110.59,40258.0,-242.0,14059840.0
2019-07-08,1.75,1412.98,1170.4,1078.56,1314.18,3.9,99.187,2064.17,42758.0,5.0,13753910.0
2019-07-09,1.75,1412.98,1178.5,1083.63,1321.75,3.9,99.187,2052.03,43615.0,230.0,13678890.0
2019-07-10,1.75,1412.98,1179.9,1083.52,1322.14,3.9,99.187,2058.78,38670.0,2028.0,13728190.0
2019-07-11,1.75,1412.98,1181.4,1090.41,1329.96,3.9,99.187,2080.58,49340.0,3657.0,13875300.0
2019-07-12,1.75,1412.98,1173.8,1081.99,1321.29,3.9,99.187,2086.66,37146.0,-58.0,13912970.0
2019-07-15,1.75,1412.98,1177.3,1091.15,1326.93,3.9,99.187,2082.48,36566.0,141.0,13886700.0
2019-07-16,1.75,1412.98,1179.2,1093.42,1327.96,3.9,99.187,2091.87,51584.0,2515.0,13944620.0
2019-07-17,1.75,1412.98,1178.5,1088.63,1321.16,3.9,99.187,2072.92,45492.0,228.0,13818560.0
2019-07-18,1.5,1412.98,1180.4,1093.32,1325.29,3.9,99.187,2066.55,39399.0,691.0,13775910.0
2019-07-19,1.5,1412.98,1179.5,1097.77,1327.59,3.9,99.187,2094.36,40371.0,1329.0,13963450.0
2019-07-22,1.5,1412.98,1173.4,1088.65,1316.32,3.9,99.187,2093.34,31564.0,2336.0,13956860.0
2019-07-23,1.5,1412.98,1177.6,1091.33,1319.91,3.9,99.187,2101.45,45236.0,2858.0,14011790.0
2019-07-24,1.5,1412.98,1178.4,1089.04,1314.03,3.9,99.187,2082.3,41155.0,585.0,13879370.0
2019-07-25,1.5,1412.98,1178.2,1089.06,1312.63,3.9,99.187,2074.48,51264.0,1130.0,13835010.0
2019-07-26,1.5,1412.98,1179.8,1085.72,1315.01,3.9,99.187,2066.26,50565.0,1176.0,13780620.0
2019-07-29,1.5,1412.98,1184.2,1090.07,1318.31,3.9,99.187,2029.48,46260.0,-639.0,13537300.0
2019-07-30,1.5,1412.98,1183.4,1087.23,1318.84,3.9,99.187,2038.68,38219.0,1413.0,13596870.0
2019-07-31,1.5,1412.98,1182.0,1088.45,1318.82,3.9,99.187,2024.55,54157.0,-493.0,13497510.0
2019-08-01,1.5,1498.8,1181.9,1086.45,1309.19,3.0,99.425,2017.34,43604.0,-45.0,13446050.0
2019-08-02,1.5,1498.8,1188.5,1106.04,1316.8,3.0,99.425,1998.13,52106.0,-3986.0,13317260.0
2019-08-05,1.5,1498.8,1194.8,1121.4,1327.3,3.0,99.425,1946.98,64635.0,-3142.0,12982240.0
2019-08-06,1.5,1498.8,1211.8,1146.83,1361.09,3.0,99.425,1917.5,70955.0,-6051.0,12787080.0
2019-08-07,1.5,1498.8,1214.3,1141.63,1360.26,3.0,99.425,1909.71,52740.0,-991.0,12736950.0
2019-08-08,1.5,1498.8,1214.5,1143.44,1360.54,3.0,99.425,1920.61,67695.0,-1018.0,12808540.0
2019-08-09,1.5,1498.8,1211.3,1144.73,1355.08,3.0,99.425,1937.75,49170.0,-48.0,12923140.0
2019-08-12,1.5,1498.8,1209.7,1146.04,1355.17,3.0,99.425,1942.29,39978.0,-34.0,12955030.0
2019-08-13,1.5,1498.8,1215.6,1154.91,1363.36,3.0,99.425,1925.83,42263.0,-1745.0,12844570.0
2019-08-14,1.5,1498.8,1218.9,1142.84,1361.94,3.0,99.425,1938.37,49252.0,-503.0,12930010.0
2019-08-16,1.5,1498.8,1211.7,1141.55,1346.32,3.0,99.425,1927.17,41833.0,-936.0,12860420.0
2019-08-19,1.5,1498.8,1213.3,1139.68,1345.97,3.0,99.425,1939.9,36848.0,-1390.0,12941400.0
2019-08-20,1.5,1498.8,1210.7,1135.69,1341.82,3.0,99.425,1960.25,40160.0,1136.0,13080760.0
2019-08-21,1.5,1498.8,1210.2,1138.9,1343.14,3.0,99.425,1964.65,37404.0,-1281.0,13109060.0
2019-08-22,1.5,1498.8,1204.0,1129.4,1335.36,3.0,99.425,1951.01,40224.0,-1236.0,13019090.0
2019-08-23,1.5,1498.8,1205.1,1131.92,1335.43,3.0,99.425,1948.3,32686.0,77.0,12998910.0
2019-08-26,1.5,1498.8,1212.2,1155.08,1351.24,3.0,99.425,1916.31,36456.0,-1188.0,12789100.0
2019-08-27,1.5,1498.8,1218.2,1148.11,1352.14,3.0,99.425,1924.6,48852.0,-1186.0,12847390.0
2019-08-28,1.5,1498.8,1213.1,1146.87,1345.51,3.0,99.425,1941.09,32345.0,-511.0,12955720.0
2019-08-29,1.5,1498.8,1213.5,1144.33,1345.1,3.0,99.425,1933.41,36131.0,-1126.0,12903730.0
2019-08-30,1.5,1498.8,1215.2,1140.66,1343.83,3.0,99.425,1967.79,41779.0,2271.0,13135980.0
2019-09-02,1.5,1511.31,1209.6,1139.57,1329.59,3.1,99.794,1969.19,29242.0,-1245.0,13141340.0
2019-09-03,1.5,1511.31,1211.9,1141.2,1328.91,3.1,99.794,1965.69,39161.0,-3048.0,13116800.0
2019-09-04,1.5,1511.31,1215.2,1146.74,1333.14,3.1,99.794,1988.53,41337.0,-3503.0,13267850.0
2019-09-05,1.5,1511.31,1209.7,1137.47,1335.02,3.1,99.794,2004.75,55565.0,1891.0,13384770.0
2019-09-06,1.5,1511.31,1199.6,1120.96,1323.82,3.1,99.794,2009.13,36108.0,484.0,13415650.0
2019-09-09,1.5,1511.31,1196.9,1119.49,1319.46,3.1,99.794,2019.55,43053.0,2355.0,13488000.0
2019-09-10,1.5,1511.31,1192.4,1112.0,1317.54,3.1,99.794,2032.08,43729.0,153.0,13569560.0
2019-09-11,1.5,1511.31,1191.9,1108.59,1316.75,3.1,99.794,2049.2,59162.0,-2828.0,13681610.0
2019-09-16,1.5,1511.31,1191.4,1105.14,1320.19,3.1,99.794,2062.22,52937.0,-1592.0,13765600.0
2019-09-17,1.5,1511.31,1184.0,1095.13,1302.93,3.1,99.794,2062.33,43506.0,-798.0,13766890.0
2019-09-18,1.5,1511.31,1188.3,1099.16,1315.51,3.1,99.794,2070.73,46448.0,591.0,13826980.0
2019-09-19,1.5,1511.31,1190.5,1098.15,1312.82,3.1,99.794,2080.35,46059.0,2199.0,13909370.0
2019-09-20,1.5,1511.31,1195.1,1106.22,1320.05,3.1,99.794,2091.52,52085.0,447.0,13984750.0
2019-09-23,1.5,1511.31,1191.1,1106.46,1312.41,3.1,99.794,2091.7,39346.0,-697.0,13984580.0
